web-scraper-order,web-scraper-start-url,店铺名称,详情页,详情页-href,店铺评分,人均消费,点评数,店铺地址,店铺电话,营业时间,配套服务,店铺菜系,点评标签,推荐菜1,推荐菜2,推荐菜3
"1590849614-626","https://gz.meituan.com/meishi/pn25/","韩香阁","韩香阁4.7分367条评论番禺区荔新大道6号人均￥22","https://www.meituan.com/meishi/5291725/","4.7分","22","367","地址：番禺区荔新大道6号","18528648039/13144428808","营业时间：周一至周日 11:00-20:00","提供wifi停车位","广州日韩料理","服务热情(97)味道赞(55)上菜快(29)性价比高(24)回头客(18)主食赞(11)菜品精致(10)交通便利(3)到店自提(2)分量少(8)","泡菜五花肉豆付煲饭十汤","肥牛石锅拌饭","石锅拌饭套餐"
"1590844351-100","https://gz.meituan.com/meishi/pn61/","阿具客家土菜（GoGo新天地店）","阿具客家土菜（GoGo新天地店）5分1323条评论番禺区广州大学城GOGO新天地商业广场一期三楼电梯扶手旁边3C002号铺人均￥47","https://www.meituan.com/meishi/41193913/","5分","47","1323","地址：番禺区广州大学城GOGO新天地商业广场一期三楼电梯扶手旁边3C002号铺","020-39343996/13535519435","营业时间：周一至周日 10:00-21:00","提供wifi","广州台湾/客家菜","味道赞(59)菜品不错(42)性价比高(35)价格实惠(28)上菜快(26)回头客(16)肉类好(15)海鲜棒(3)到店自提(2)分量少(8)","客家酿豆腐","土猪汤","阿具手撕鸡"
"1590846312-273","https://gz.meituan.com/meishi/pn49/","奥香帝（云景店）","奥香帝（云景店）3.6分1073条评论白云区广州大道北与南方大道交叉口东南角南方医院旁（澳葡街楼下）人均￥29","https://www.meituan.com/meishi/42980028/","3.6分","29","1073","地址：白云区广州大道北与南方大道交叉口东南角南方医院旁（澳葡街楼下）","020-22086375","营业时间：周一至周日 06:30-23:00","null","广州生日蛋糕","味道赞(211)服务热情(171)点心好(166)价格实惠(102)菜品精致(25)回头客(20)分量足(15)上菜快(14)交通便利(9)饮品赞(3)","榴莲香芒千层","甜甜圈","黑森林慕斯蛋糕"
"1590843908-53","https://gz.meituan.com/meishi/pn64/","枫盛楼•汉正街一号（天河店）","枫盛楼•汉正街一号（天河店）3.9分178条评论天河区中山大道西299号大舜丽池国际酒店3楼（近棠下好又多）人均￥90","https://www.meituan.com/meishi/1716550/","3.9分","90","178","地址：天河区中山大道西299号大舜丽池国际酒店3楼（近棠下好又多）","020-37039609/37039669","营业时间：周一至周日 11:00-14:30 17:00-22:00","提供wifi停车位","广州湖北菜","味道赞(30)服务热情(17)环境很好(16)回头客(8)上菜快(6)停车方便(4)菜品卖相不佳(8)性价比低(27)价格高(19)分量少(7)","特色莲藕排骨汤","武汉热干面","豆皮儿"
"1590849128-575","https://gz.meituan.com/meishi/pn29/","饺小二（誉山悠方店）","饺小二（誉山悠方店）3分2条评论增城市誉山国际人均￥25","https://www.meituan.com/meishi/182607703/","3分","25","2","地址：增城市誉山国际","13922034860","营业时间：周一至周日 10:30-21:30","null","广州小吃快餐","null","玉米马蹄鲜肉煎饺","小米粥","瓜丝豆皮"
"1590847876-444","https://gz.meituan.com/meishi/pn38/","富合牛肉店","富合牛肉店5分4095条评论花都区迎宾大道39号（圆玄小学斜对面）人均￥65","https://www.meituan.com/meishi/1719317/","5分","65","4095","地址：花都区迎宾大道39号（圆玄小学斜对面）","020-23366596","营业时间：周一至周日 10:30-14:00 16:30-02:00","提供wifi停车位","广州火锅","牛肉赞(336)回头客(290)上菜快(258)停车方便(80)不用排队(17)朋友聚餐(13)到店自提(11)家庭聚餐(6)深夜食堂(5)公司聚餐(5)","牛筋丸","肥牛","牛展汤粉"
"1590848121-469","https://gz.meituan.com/meishi/pn36/","四川豆花（五羊店）","四川豆花（五羊店）3.5分1690条评论越秀区寺右新马路寺右北3街2巷1号自编105-106号人均￥48","https://www.meituan.com/meishi/5479303/","3.5分","48","1690","地址：越秀区寺右新马路寺右北3街2巷1号自编105-106号","020-87387659","营业时间：周一至周日 11:00-15:00 17:30-22:00","提供wifi停车位","广州小吃快餐","回头客(105)上菜快(66)交通便利(30)肉类好(23)海鲜棒(14)不用排队(6)朋友聚餐(12)到店自提(7)店内消毒(1)分量少(44)","豆浆","酸菜鱼","棒棒鸡"
"1590844497-115","https://gz.meituan.com/meishi/pn60/","大卡司DAKASI（番禺奥园店）","大卡司DAKASI（番禺奥园店）4.2分1386条评论番禺区桥南奥园广场购物中心三层307室（近南区公园）人均￥14","https://www.meituan.com/meishi/4466679/","4.2分","14","1386","地址：番禺区桥南奥园广场购物中心三层307室（近南区公园）","15986406078","营业时间：周一至周日 10:00-22:00","提供wifi停车位","广州饮品店","味道赞(176)价格实惠(90)饮品赞(78)回头客(53)上菜快(21)不用排队(11)交通便利(3)下午茶(5)到店自提(2)店内消毒(1)","珍珠奶茶","吉祥三宝","抹茶胚芽布丁奶"
"1590849280-591","https://gz.meituan.com/meishi/pn28/","涛仔石锅鱼","涛仔石锅鱼4.1分546条评论番禺区石基大龙街市莲路新桥村段55号之4（金桥湾旁边）人均￥29","https://www.meituan.com/meishi/4283365/","4.1分","29","546","地址：番禺区石基大龙街市莲路新桥村段55号之4（金桥湾旁边）","13902274110","营业时间：周一至周日 16:00-03:00","提供wifi停车位","广州川湘菜","味道赞(149)菜品精致(94)服务热情(74)分量足(43)上菜快(26)回头客(25)肉类好(25)海鲜棒(8)交通便利(8)到店自提(3)","石锅椒麻鱼","冬瓜","大白菜"
"1590851395-813","https://gz.meituan.com/meishi/pn11/","duota哆糖·定制蛋糕·网红蛋糕（客村店）","duota哆糖·定制蛋糕·网红蛋糕（客村店）4.2分160条评论海珠区艺影街127号1202人均￥133","https://www.meituan.com/meishi/160087096/","4.2分","133","160","地址：海珠区艺影街127号1202","15913180366","营业时间：周一至周日 10:00-22:00","提供wifi停车位","广州生日蛋糕","服务热情(62)点心好(49)味道赞(49)环境很好(26)价格实惠(25)性价比高(22)菜品精致(6)回头客(3)交通便利(3)到店自提(2)","网红气球蛋糕","裸蛋糕","心形蛋糕"
"1590852146-892","https://gz.meituan.com/meishi/pn6/","蒙肥羊自助餐厅（岗顶店）","蒙肥羊自助餐厅（岗顶店）5分55865条评论天河区天河路岗顶百脑汇6楼人均￥57","https://www.meituan.com/meishi/42159431/","5分","57","55865","地址：天河区天河路岗顶百脑汇6楼","020-87562588/020-87562788","营业时间：周一至周日 10:30-22:30","提供wifi停车位","广州火锅","回头客(3067)不用排队(765)上菜快(564)有表演(188)下午茶(851)朋友聚餐(446)家庭聚餐(73)现做现卖(61)店内消毒(15)到店自提(4)","肥牛","羊肉","铁板烧沙虾"
"1590849869-653","https://gz.meituan.com/meishi/pn23/","地下鐡DRINKING EXPRESS（太子步行街店）","地下鐡DRINKING EXPRESS（太子步行街店）4.4分3271条评论花都区太子步行街住建小店一号人均￥8","https://www.meituan.com/meishi/6196426/","4.4分","8","3271","地址：花都区太子步行街住建小店一号","15999909600","营业时间：周一至周日 10:00-22:30","null","广州饮品店","饮品赞(167)回头客(126)上菜快(72)菜品精致(54)不用排队(9)交通便利(8)下午茶(8)到店自提(6)朋友聚餐(5)现做现卖(3)","丝袜奶茶","香港奶茶","抹茶红豆冰砂冻中"
"1590846109-252","https://gz.meituan.com/meishi/pn51/","杨小贤","杨小贤3.8分1269条评论番禺区石基镇岐山中路45号人均￥15","https://www.meituan.com/meishi/66276525/","3.8分","15","1269","地址：番禺区石基镇岐山中路45号","18665658152","营业时间：周一至周日 12:30-22:30","停车位","广州饮品店","菜品精致(63)回头客(52)饮品赞(47)分量足(42)不用排队(7)交通便利(5)到店自提(4)朋友聚餐(3)性价比低(47)上菜慢(26)","芒果牛奶绵绵冰","芒果酸奶绵绵冰","彩虹酸奶绵绵冰"
"1590847328-386","https://gz.meituan.com/meishi/pn42/","龚印记牛骨牛杂屋·四代传承（太阳城店）","龚印记牛骨牛杂屋·四代传承（太阳城店）3.9分1210条评论白云区广州大道北1811号嘉裕太阳城广场左侧食街（太阳城南侧）人均￥54","https://www.meituan.com/meishi/4526016/","3.9分","54","1210","地址：白云区广州大道北1811号嘉裕太阳城广场左侧食街（太阳城南侧）","18620910386","营业时间：周一至周日 11:00-14:30 16:30-22:30","提供wifi","广州火锅","菜品精致(110)回头客(59)上菜快(29)牛肉赞(16)不用排队(9)冬天吃过瘾(3)到店自提(7)朋友聚餐(4)分量少(131)饮品差(4)","牛仔肉牛杂煲","牛筋丸牛杂煲","酸梅汤"
"1590852714-951","https://gz.meituan.com/meishi/pn2/","茂港柏香","茂港柏香4.6分13条评论海珠区侨港路20号人均￥65","https://www.meituan.com/meishi/40323758/","4.6分","65","13","地址：海珠区侨港路20号","020-34232192","营业时间：周一至周日 11:00-01:30","提供wifi停车位","广州粤港菜","性价比高(4)菜品不错(3)","湛江白切扇鸡","湛江捞粉","清汤羊肉"
"1590850014-668","https://gz.meituan.com/meishi/pn22/","派德乐（潭洲店）","派德乐（潭洲店）4.6分694条评论南沙区民生路45号人均￥11","https://www.meituan.com/meishi/42808354/","4.6分","11","694","地址：南沙区民生路45号","18818843881","营业时间：周一至周日 10:00-24:00","提供wifi停车位","南沙西餐","回头客(29)肉类好(26)上菜快(16)菜品精致(14)不用排队(6)现做现卖(17)下午茶(8)到店自提(5)深夜食堂(5)闺蜜聚会(4)","全鸡套餐","辣鸡翅","脆皮全鸡"
"1590845946-235","https://gz.meituan.com/meishi/pn52/","皇滋牛扒（欣荣宏店）","皇滋牛扒（欣荣宏店）3.3分7006条评论从化市从城大道111号欣荣宏国际商贸城华润万家一楼人均￥46","https://www.meituan.com/meishi/42701470/","3.3分","46","7006","地址：从化市从城大道111号欣荣宏国际商贸城华润万家一楼","020-37507919","营业时间：周一至周日 11:00-22:00","提供wifi停车位","从化西餐","上菜快(338)回头客(144)不用排队(64)停车方便(10)朋友聚餐(35)家庭聚餐(10)到店自提(9)店内消毒(4)下午茶(3)闺蜜聚会(3)","黑椒品味牛扒","自助餐","原味经典牛扒"
"1590844430-108","https://gz.meituan.com/meishi/pn60/","太艮堡毋米粥 · 粥底火锅（东站店）","太艮堡毋米粥 · 粥底火锅（东站店）4.3分924条评论天河区林和西路153号保利中汇大厦广场C座四五层（近火车东站）人均￥78","https://www.meituan.com/meishi/5295434/","4.3分","78","924","地址：天河区林和西路153号保利中汇大厦广场C座四五层（近火车东站）","020-38913166/020-38913188","营业时间：周一至周日 11:00-14:30 17:00-21:30","提供wifi","广州粤港菜","菜品健康(48)回头客(42)上菜快(25)牛肉赞(6)停车免费(4)海鲜棒(4)到店自提(6)请客(4)家庭聚餐(3)店内消毒(2)","粥水锅底","油条","炒陈村粉"
"1590852595-938","https://gz.meituan.com/meishi/pn2/","泰道东南亚餐厅（万达广场白云店）","泰道东南亚餐厅（万达广场白云店）3.3分5647条评论白云区云城东路501号万达广场3层505号铺人均￥97","https://www.meituan.com/meishi/8900/","3.3分","97","5647","地址：白云区云城东路501号万达广场3层505号铺","020-36689122","营业时间：周一至周日 11:00-22:00","提供wifi停车位","广州东南亚菜","回头客(74)不用排队(67)停车方便(5)朋友聚餐(20)到店自提(16)请客(6)闺蜜聚会(5)家庭聚餐(4)店内消毒(1)上菜慢(257)","秘制冬阴功虾汤","泰式猪颈肉沙律","泰式椰汁西米糕"
"1590845139-150","https://gz.meituan.com/meishi/pn57/","永无乡旅行餐吧","永无乡旅行餐吧5分2030条评论白云区广州大道北1819号金和苑后座A2（嘉裕太阳城广场肯德基旁）人均￥37","https://www.meituan.com/meishi/42010150/","5分","37","2030","地址：白云区广州大道北1819号金和苑后座A2（嘉裕太阳城广场肯德基旁）","020-36732437","营业时间：周一至周日 11:00-22:00","提供wifi","广州西餐","菜品不错(90)回头客(83)牛肉赞(13)发发呆(8)下午茶(18)朋友聚餐(13)文艺清新(10)闺蜜聚会(3)到店自提(2)上菜慢(28)","果木烤西冷牛排","菲力牛扒","榴莲披萨"
"1590846395-282","https://gz.meituan.com/meishi/pn49/","老成都冷锅串串（建云东路店）","老成都冷锅串串（建云东路店）4.5分644条评论从化市建云东路33号人均￥26","https://www.meituan.com/meishi/40068087/","4.5分","26","644","地址：从化市建云东路33号","13711525488","营业时间：周一至周日 11:30-02:00","提供wifi停车位","从化火锅","味道赞(105)菜品不错(38)回头客(35)肉类好(21)上菜快(18)海鲜棒(6)不用排队(5)到店自提(1)店内消毒(1)分量少(16)","烤鱼","莲藕","冒猪脑"
"1590848518-511","https://gz.meituan.com/meishi/pn33/","楊國福麻辣烫（天娱广场店）","楊國福麻辣烫（天娱广场店）4分3260条评论天河区天河路621-625号天娱广场B1楼人均￥19","https://www.meituan.com/meishi/51123372/","4分","19","3260","地址：天河区天河路621-625号天娱广场B1楼","18929586865","营业时间：周一至周日 09:30-22:00","null","广州小吃快餐","味道赞(666)回头客(202)上菜快(108)菜品精致(90)分量足(78)交通便利(34)不用排队(18)肉类好(17)朋友聚餐(15)到店自提(13)","金针菇香菇","土豆片","包心肉丸"
"1590845599-199","https://gz.meituan.com/meishi/pn54/","佬湘楼（越秀城市广场店）","佬湘楼（越秀城市广场店）3.6分1394条评论越秀区东风中路445号越秀城市广场北塔3楼（正骨医院旁）人均￥68","https://www.meituan.com/meishi/2546068/","3.6分","68","1394","地址：越秀区东风中路445号越秀城市广场北塔3楼（正骨医院旁）","020-83544372","营业时间：周一至周日 11:30-14:00 17:30-21:00","提供wifi停车位","广州川湘菜","上菜快(82)菜品精致(69)肉类好(42)回头客(30)海鲜棒(17)不用排队(9)朋友聚餐(4)到店自提(3)公司聚餐(3)分量少(69)","剁椒鱼头","农家一碗香","农家小炒肉"
"1590844659-132","https://gz.meituan.com/meishi/pn59/","高地音乐餐吧","高地音乐餐吧4.9分290条评论天河区临江大道8号（与员村二横路南交界处）（金汇潮庭旁）人均￥81","https://www.meituan.com/meishi/61699134/","4.9分","81","290","地址：天河区临江大道8号（与员村二横路南交界处）（金汇潮庭旁）","13694224356/15813399168","营业时间：周一至周日 17:30-03:00","提供wifi停车位","广州川湘菜","回头客(22)味道赞(22)分量足(19)菜品精致(11)高大上(4)交通便利(4)深夜食堂(9)朋友聚餐(7)上菜慢(11)主食差(3)","西冷牛扒","香脆炸薯条","马爹利•鼎盛"
"1590847660-421","https://gz.meituan.com/meishi/pn39/","玛雅西餐厅（花都总店）","玛雅西餐厅（花都总店）3.8分1578条评论花都区迎宾大道与曙光大道交汇处喜玛拉酒店一楼（地铁花都广场站步行5分钟）人均￥152","https://www.meituan.com/meishi/631641/","3.8分","152","1578","地址：花都区迎宾大道与曙光大道交汇处喜玛拉酒店一楼（地铁花都广场站步行5分钟）","13316025331","营业时间：周一至周日 12:00-23:30","提供wifi停车位","广州西餐","菜品精致(144)上菜快(97)停车方便(73)回头客(63)牛肉赞(34)高大上(10)不用排队(9)到店自提(5)朋友聚餐(4)点心差(8)","奶油玉米忌廉汤","精选澳洲和牛牛扒","极品蓝山咖啡"
